Name,Cell_type,Bptf,Cbfa2t3h,Cdkn2a,Csf1r,Dnmt3a,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hhex,Hoxa5,Hoxa9,Hoxb4,Ikzf1,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Mpl,Myb,Nfe2,Nkx2.3,Notch,Pbx1,Polr2a,Prdm16,Procr,Runx1,Sfpi1,Sh2b3,Smarcc1,Tal1,Tcf7,Tet2,Ubc,Vwf
HSC_150neg_141,ST-HSC1,17.90755841,18.86454478,40,40,22.86171037,40,19.1335838,18.61652402,40,40,16.19745696,16.06423092,40,20.81685625,18.68026639,40,40,18.07680889,40,40,21.77830797,17.13275848,40,15.73564212,40,17.61357795,40,17.9524426,16.00567444,40,14.66155745,19.61611226,19.16602039,40,40,19.92092969,20.28157536,40,18.07536765,24.52717203,16.2479489,40,40,18.52893505,40,20.27365995,12.9716756,40
HSC_150neg_142,ST-HSC1,16.96786759,18.26757443,40,40,16.76970109,40,19.78048558,18.85584485,40,40,17.55764121,18.61612878,40,19.63904817,16.60944197,18.74300276,40,40,40,18.29202552,19.49936872,17.07040809,40,16.3951609,18.85135073,17.025095,17.25706058,19.34538671,14.84276206,40,15.41774034,20.95784029,17.33446317,19.10567702,24.32161765,20.40741524,20.71405034,40,40,40,18.19311193,40,16.89402514,40,40,20.19794914,13.67910454,40
HSC_150neg_143,ST-HSC1,17.43273395,40,40,40,18.87399827,21.14441239,20.50979691,19.12100114,40,19.52138778,19.32056584,19.0505115,40,20.279999,40,40,40,17.99884029,40,18.49700022,20.53568972,17.44802693,40,16.72158088,40,16.30418127,18.26130886,17.70373829,14.46750038,40,15.90948798,18.80679437,18.95472777,19.29728517,40,19.74390629,20.25565641,40,18.06577467,25.08596056,17.11001634,40,19.12262391,19.36752971,40,19.23223793,12.68625061,40
HSC_150neg_144,ST-HSC1,18.12819209,20.50585998,40,40,18.16144164,40,40,40,21.67296773,40,16.81382985,16.75117493,40,20.34786387,40,40,40,40,40,20.33051345,26.58430533,18.41508382,40,16.76431181,18.82813602,16.50396672,18.87661339,18.33908463,15.35113313,40,15.89219631,22.29765373,21.82561869,19.42976841,21.85048644,20.29585208,20.59590431,19.64106425,19.37848925,25.5336261,18.49797029,40,18.54738205,40,40,19.91095888,12.65858454,40
HSC_150neg_145,ST-HSC1,15.7213158,16.91598787,40,40,40,40,16.25867525,15.38217953,40,17.42223384,15.6675668,14.65919407,40,16.55449065,22.50843914,40,40,17.77935495,16.37811255,16.44720508,19.37067156,16.62367819,40,15.18180495,20.61831224,16.24084773,16.02830516,15.83999337,14.07124606,40,14.20218742,17.91346719,16.31558289,17.94948354,23.07709721,21.68186715,16.59209305,40,17.46201464,23.87018315,19.49281376,21.55341442,15.62938243,21.02987508,40,40,11.88082248,40
HSC_150neg_146,ST-HSC1,15.81759166,40,40,40,17.09617297,13.01652936,17.69317401,17.72701876,20.84782144,19.38688436,15.87967426,15.41163166,40,19.40448845,40,18.01765039,40,17.35070408,18.62199953,18.31401352,40,17.40668041,40,16.50305694,40,16.39884366,16.41260969,17.90462555,14.72518973,18.71678925,18.44733894,19.72871082,18.20192489,17.40279101,40,40,17.01658054,18.13588015,19.29844928,25.8988413,17.15225421,40,16.23791672,40,40,18.78228663,11.76069649,40
HSC_150neg_147,ST-HSC1,17.76931235,18.9451152,40,40,17.56063562,40,19.14387398,18.81795107,40,40,40,16.24008899,40,19.08591178,40,40,40,40,40,19.44259307,40,18.60554803,19.4307617,16.09197559,40,16.29354664,17.92412399,16.41751558,16.52785031,40,19.60360931,20.60409363,19.1599699,20.48836429,40,19.61404948,20.08842892,40,17.32057343,40,17.02530647,40,18.20587943,16.91916706,40,18.78160574,13.70049323,40
HSC_150neg_148,ST-HSC1,18.39500261,40,40,40,40,40,19.07012967,18.61674827,40,40,17.67501398,18.46057865,40,18.70680467,40,40,40,40,40,40,40,19.22009792,40,16.1315511,40,18.49348552,40,18.48972717,16.23132884,18.44795933,15.96080112,20.83853006,19.93341544,18.63952536,40,19.97103962,40,40,18.04322656,40,18.92621867,40,20.01148208,40,40,19.6320514,15.51236799,40
HSC_150neg_149,ST-HSC1,18.38360039,40,40,40,40,40,18.24330196,40,40,40,40,40,19.46618841,40,40,40,18.58964754,40,40,40,40,40,40,40,40,19.89144107,40,40,40,40,40,22.07820579,20.38694866,40,40,40,21.80134766,40,40,26.51237701,40,40,40,40,40,40,17.23081168,40
HSC_150neg_150,ST-HSC1,18.28489764,19.75477872,40,40,19.43809272,40,18.37264067,18.92727965,40,18.4214386,16.8998215,15.26971686,40,21.00716963,40,18.03457842,40,18.76641079,40,18.53052863,19.98550176,20.5573317,40,16.12614824,20.26056077,16.56596669,16.22420455,16.10621334,14.92699744,18.48175013,14.83067873,19.5315999,17.60568013,17.29525331,40,40,22.0809627,40,19.57213246,26.1360393,17.64409859,40,18.45383006,40,40,23.63060557,15.4676779,40
HSC_150neg_151,ST-HSC1,18.59383591,18.89331861,40,40,17.66360367,40,18.98506328,17.2918196,40,19.13373541,17.05018696,15.78379898,40,18.72719774,17.49679649,40,40,40,40,17.86650012,20.04739368,17.84795159,19.0131857,17.62189268,20.7508752,17.52784062,16.40178424,16.23997826,15.47702397,19.00735623,14.63872244,20.98036176,16.60600719,18.20149643,40,18.86027214,19.95266257,19.33079615,19.35727538,24.83883447,17.68643129,21.95791917,17.93810763,17.6545226,40,20.37776899,13.01653598,40
HSC_150neg_152,ST-HSC1,17.38619241,24.33878337,40,40,40,22.1084959,19.36883467,17.60698601,18.66094804,17.94777645,16.85311148,14.9490865,40,19.69230792,20.80140161,40,40,18.30270367,40,18.9379629,40,18.55630481,40,15.83207304,19.56301743,17.0469119,18.50447734,17.29169941,15.51780418,40,15.21052383,19.41451577,20.44217375,40,40,40,19.1789982,18.80224374,40,40,17.93345481,40,17.98154462,18.54076262,40,40,12.73103661,40
HSC_150neg_153,ST-HSC1,17.21632652,17.57722043,40,40,18.5904654,40,19.09221546,17.89886072,40,16.95293249,16.69252995,14.98029072,40,20.9722698,40,40,40,17.29325029,40,40,40,19.37599299,40,16.55321119,19.29466465,17.01122964,17.60096649,17.04973229,15.26738903,18.75559275,14.78762189,20.60443425,17.94437857,17.18058933,24.64788606,19.40108152,18.23621881,19.09927984,16.83914517,25.08050587,16.04183654,40,19.29848421,40,40,21.12556073,12.26593296,40
HSC_150neg_154,ST-HSC1,17.73830904,20.49177427,40,40,18.98418067,40,40,16.99806411,20.65168213,40,18.66643259,16.58857245,40,18.25401191,40,17.95044811,40,40,40,18.08803427,40,17.81100651,40,16.82054709,40,16.3393009,40,18.39128468,15.78978778,40,15.47557787,20.28192495,21.52040946,19.39697157,40,19.35221407,40,18.97679398,18.83737323,40,17.06182759,40,19.42889056,40,40,40,13.2190139,40
HSC_150neg_155,ST-HSC1,18.18149739,19.97642952,40,40,17.34254203,20.0592555,16.66734424,18.03445911,40,40,17.76901553,15.10356263,40,21.26929906,17.81330928,40,40,17.73685038,18.99471641,19.10049389,40,17.58927489,40,16.18009182,19.79397348,16.23341321,16.60753692,16.88868684,15.98118824,19.0081054,14.48262421,20.63890995,21.54527989,40,40,20.46523916,19.6162527,18.25182624,19.46117017,24.88002093,16.48445411,22.03295493,16.72084618,40,40,40,12.57695431,40
HSC_150neg_156,ST-HSC1,16.10139025,40,40,40,16.46110468,40,19.22554038,16.66479103,40,19.2917469,16.72698393,15.17884345,40,21.57462979,16.24452775,40,40,17.84202791,40,20.73573495,40,17.574526,40,16.26933476,40,16.92772079,17.21951778,18.09434365,14.94365323,18.97265453,14.83186047,20.80353999,18.37265116,17.14984243,40,22.58490063,20.05510728,40,19.54417204,26.17049422,19.54784149,40,17.30225413,40,40,18.9314151,13.0762119,40
HSC_150neg_157,ST-HSC1,17.13347234,40,40,40,40,40,18.68922389,40,40,40,17.48792618,16.0861792,40,18.29591123,17.77978291,40,40,19.48862364,40,22.36384861,40,18.74128365,40,17.97094134,23.97411511,19.22291904,17.81723881,19.69303652,18.53438941,18.99062112,16.19900335,20.94534537,40,18.01148116,23.31923091,20.0670321,19.88054186,17.95090632,19.36293153,26.65132067,17.44022364,21.64600557,19.3132119,40,40,18.48074171,13.16236864,40
HSC_150neg_158,ST-HSC1,17.51428008,19.63918235,40,40,17.80999731,40,18.95607254,18.83204552,40,17.37114806,17.21066774,16.16706514,40,21.07726881,40,40,19.6658223,40,40,18.33491444,40,19.39739702,40,16.28892361,40,17.17230615,16.93020515,17.02519558,15.48703154,40,15.25903966,23.09625617,18.46586999,40,26.44661622,40,19.05716095,19.31122705,40,26.71791856,16.72754655,23.17549148,19.8824628,17.63039335,40,21.16604137,13.50831913,40
HSC_150neg_159,ST-HSC1,18.83825458,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,18.6049649,40,40,40,40,40,40,23.4582596,20.21948664,18.04554735,40,40,40,40,40,24.22858351,40,40,40,40,20.42948958,40,40,40,40,40,40,19.87046529,40,40,13.83118407,40
HSC_150neg_160,ST-HSC1,40,18.80854933,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,18.38064635,40,20.30813663,40,18.54075199,18.8448346,40,40,40,40,21.59876279,40,40,40,40,20.12797713,40,40,40,40,40,40,19.13198937,40,40,16.45307639,40
HSC_150neg_161,ST-HSC1,40,20.81228566,40,40,40,40,40,17.83668193,40,40,19.74023773,18.44073001,40,40,40,40,40,40,40,40,40,40,40,20.59868718,20.49138863,40,40,19.05467674,19.14190592,40,40,40,21.17104122,40,40,40,40,40,40,40,18.58599853,40,40,40,40,40,17.09597698,40
HSC_150neg_162,ST-HSC1,18.94931688,17.81327853,40,40,17.67205785,40,40,18.95456093,20.43883439,40,18.90319477,16.14520126,40,21.52347954,40,40,40,18.78083995,18.40957513,21.9498288,40,18.14434109,40,15.52061464,40,18.77941028,40,40,16.10480359,17.62013002,14.95640257,24.91489396,40,40,40,40,20.1322778,18.54367556,19.44297365,40,18.81841859,40,18.87880519,18.71231891,40,17.93972184,13.13382842,40
HSC_150neg_163,ST-HSC1,18.96820336,40,40,40,17.71411226,17.47736942,40,18.6083463,40,19.01268446,16.82405349,16.16329681,40,20.20108551,40,40,40,17.85504627,17.22027743,18.57882953,40,18.18214404,40,15.76542855,40,16.07576351,18.81848475,17.14014193,14.99898214,19.2196959,16.14903839,19.27004468,17.98748067,19.72500356,25.27729588,19.91696107,19.22336836,40,17.71827102,40,18.09911675,40,18.87077306,40,40,18.26608589,12.66779972,40
HSC_150neg_164,ST-HSC1,16.39731165,40,40,40,18.65543116,20.93687406,19.58651808,18.02142883,40,19.21883296,20.01444181,16.23180271,40,21.52384118,17.87543631,40,40,18.9721664,40,20.46839942,40,18.86395077,40,16.63907217,40,18.50901744,17.05892711,40,15.9472869,40,17.05396399,21.50590228,17.72447559,19.09088566,40,40,19.6548877,40,40,26.89910699,17.28643001,23.80031685,19.22729048,40,40,18.77168096,13.71774853,40
HSC_150neg_165,ST-HSC1,18.77554451,40,40,40,40,40,40,40,40,40,40,40,17.41268476,40,40,40,17.9572524,40,40,40,40,40,40,40,40,18.22783157,16.5043309,40,40,40,40,40,16.63110753,40,40,40,17.44062446,40,40,40,40,40,17.78712173,15.33768651,40,40,12.24517746,40
HSC_150neg_166,ST-HSC1,24.36855424,40,40,40,18.48537502,40,19.17471024,40,18.96879296,40,40,16.05324358,40,40,40,40,40,19.32078273,40,40,40,18.56475192,40,40,40,19.59010149,17.27683437,40,40,40,40,40,18.29882213,40,25.27652335,19.57661341,21.23745238,40,40,26.44035793,15.86715693,40,40,40,40,21.39191168,14.90439922,40
HSC_150neg_167,ST-HSC1,16.96232499,19.49676213,40,40,40,40,18.86062546,40,40,40,40,40,40,20.52156939,40,40,22.74540007,40,40,40,20.25578651,40,40,18.24784341,40,17.68328312,17.62700464,40,40,40,40,22.96172691,40,40,40,40,19.10445619,40,40,40,40,40,40,40,40,40,16.2330706,40
HSC_150neg_168,ST-HSC1,19.04375109,17.40528464,40,40,17.55694454,19.89641655,19.09263778,18.64739702,40,40,17.45695073,15.94577302,40,20.98027695,40,16.9300632,40,18.49983279,40,19.80057182,40,19.59204915,40,16.39725649,18.41595831,15.8023172,18.86617778,17.46940874,15.05271676,17.63572729,14.91081261,22.17214859,17.7225024,16.54514788,25.0701463,40,21.11619475,19.25408677,19.05177987,26.43495089,16.79726444,40,18.43680465,40,40,40,12.52951413,40
HSC_150neg_20X _1,ST-HSC1,13.23377384,15.56706487,40,40,14.23293149,17.47315413,14.91517127,14.91072391,18.31329323,16.19364297,14.28605239,12.44430161,16.05283919,16.40152442,15.14619896,17.33591248,15.73580838,15.6625441,16.46121551,15.59017503,18.09276029,13.94517744,40,12.79317753,15.82260393,12.55999121,14.24809657,13.97450309,11.98188843,15.44980586,12.08204386,15.75200918,14.08374879,14.43366294,21.88154294,16.48265967,15.53238405,15.94058121,14.19295419,20.87483693,13.17405898,21.59691039,14.94383942,14.64731306,40,16.09936006,9.496287526,40
HSC_150neg_20X _2,ST-HSC1,13.11758249,14.83762827,40,40,15.85143444,17.83944665,14.95915609,14.71184828,19.09919941,15.25477848,13.98996268,13.56627486,16.3731397,15.86090922,14.59556688,15.39421413,15.14372502,17.04405829,16.49894633,15.00493414,16.05774506,13.91564898,19.07958089,12.63191438,14.91695776,11.56719358,13.83371806,13.94105029,11.65155813,16.12467878,11.81884654,15.24463948,13.78955211,13.81765925,21.95216543,15.75002857,15.74223817,16.28275899,14.37058219,21.19559171,14.29947217,20.37296303,14.48174745,14.17408766,40,16.59309488,9.508314082,40
HSC_150neg_20X _3,ST-HSC1,13.98170159,15.40152433,40,40,14.62980844,17.26156907,14.72364213,15.03461743,18.6433401,16.14211544,14.72370744,12.9178617,15.85263316,16.21017162,16.12908591,16.32725025,14.58775791,15.49895084,19.53260703,15.99371713,20.80867617,13.93694482,19.17431503,12.76124618,15.31203239,13.00944238,13.91402449,14.76222186,12.07972507,16.28371852,12.15363219,15.65575826,14.3062519,14.85379598,22.95774399,16.59502631,15.96170182,17.24310275,14.95489277,21.64904403,14.27728495,20.77368718,14.88865232,15.84477075,40,17.06165057,9.957992394,40
HSC_150neg_20X _4,ST-HSC1,13.98667165,15.92977271,40,40,14.41126697,11.38218773,15.54665944,15.60303584,20.25677209,15.74182504,14.04900412,13.32773411,15.53753119,17.36322809,15.66330988,17.3392983,16.03823845,15.70465862,17.61423166,15.89823369,18.31410068,14.42359721,40,13.13579996,16.31528393,13.50392007,14.46604467,14.85769555,12.08469454,16.71414007,12.2596948,16.49102146,14.73198534,14.2708388,21.49362445,17.56792447,15.99661077,17.08642647,15.00439606,21.72512931,13.59015527,21.27942995,15.38050403,15.27566906,19.0364068,15.99655641,9.842315067,40
HSC_150neg_20X _5,ST-HSC1,13.47207339,15.01278336,40,40,14.0183632,18.72778016,14.92975355,14.14142103,18.84292716,14.76325516,13.89092207,12.16825318,40,15.96665363,14.92132686,16.66769762,40,14.84473008,16.3372103,15.06999725,17.82487434,14.62982642,40,12.19781026,15.73379066,13.11922625,14.0469753,13.64834261,11.48441457,16.03163542,11.49839781,15.52790185,13.78876569,14.11486482,22.46031051,40,15.98010972,16.02685542,13.84384902,20.66220536,13.2156451,21.20960654,14.99019895,15.57172093,40,15.84646678,8.749563278,40
HSC_150neg_20X _6,ST-HSC1,12.93901862,14.9386593,40,40,13.61410102,17.24473112,14.40353676,14.6228289,18.5759552,15.12785479,13.33622089,11.65194503,40,15.67682707,15.62184291,15.3642597,17.24322505,14.75726373,16.54578796,14.56771488,16.63931928,13.79652824,17.13069912,11.98858182,15.21660142,12.85912687,14.03702659,13.5835682,11.19635544,15.74611333,10.94611604,15.58492907,13.59957074,14.19691351,21.76816646,15.15071594,15.3674641,16.22494956,13.76559477,21.01946267,12.73534599,18.87417133,13.96848184,15.49390897,40,15.1742116,8.421519888,40
HSC_150neg_20X _7,ST-HSC1,13.18292655,14.4065686,40,40,13.11170685,16.18569499,14.9301776,15.01489971,17.49810816,15.27518572,13.02157961,11.71786069,40,15.51844124,13.91685216,15.8781466,16.93340842,15.63564625,16.58324263,14.16740367,17.1970825,14.16508979,17.43279207,11.38880189,16.01484563,12.13854686,13.48690577,13.26868751,11.17329708,15.35595056,10.72272397,15.5166368,13.33177414,14.06641151,21.47741265,15.72232073,14.7389263,16.45359389,13.71062835,20.95070234,12.28276738,20.95338169,13.96025205,14.28154168,40,15.94294102,8.757475793,40
HSC_150neg_20X _8,ST-HSC1,13.02142658,14.69833565,40,40,14.52405747,16.18834712,14.89976408,14.09109656,18.55026046,15.64348669,13.56711904,12.0498591,15.94209606,15.08260473,13.64849746,15.8968656,14.96389438,14.55126133,17.13535921,15.05707712,17.11244998,14.33477449,19.09825905,11.82921064,14.97055751,12.08871523,12.9818675,13.20119103,11.39263278,15.29307463,11.24542795,15.70056205,13.87985964,14.73672692,21.43990472,16.49133184,14.98438511,16.11332378,13.80301188,21.26949546,12.94570595,20.8770972,14.67246862,14.85988858,40,15.49948216,8.940965873,17.18044145
NTC_0170,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_0171,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_0172,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,18.46836883,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_0173,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_174,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_175,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_176,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_177,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_178,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_179,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_180,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_181,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_182,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_183,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_184,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_185,ST-HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
HSC_150neg_169,ST-HSC1,15.97984704,17.44500546,40,40,40,19.76409787,19.91187316,16.46897813,20.07729428,40,18.11486032,16.11600752,40,20.87848191,18.56382401,40,40,17.29064157,26.34080581,40,40,18.24217056,40,17.53051007,40,15.38052107,16.20846489,17.12366916,15.62550362,40,15.95021668,19.89821021,16.19719669,19.70631434,23.72093683,40,19.08266848,40,17.43783038,26.153982,17.62040227,40,18.05283257,40,40,18.33772275,13.82709077,40
HSC_150neg_170,ST-HSC1,16.78151941,18.20714927,40,40,19.2572614,19.35728722,20.91383135,17.66801449,40,19.50854623,18.97447468,16.49155472,40,20.69240557,40,19.96108003,40,17.75954164,40,40,19.67641863,17.55339982,40,16.94301292,40,16.75202067,16.90098748,18.57061601,15.39869308,40,18.86337334,19.32989136,17.65832391,40,40,40,40,19.93895385,17.5471311,25.15844331,18.09191218,40,19.32262281,22.06240989,40,18.5976043,14.75172394,40
HSC_150neg_171,ST-HSC1,15.93515704,17.71904576,40,40,40,19.50049381,19.46849902,16.41516247,19.59557386,40,16.75673685,16.5870297,40,20.19836197,16.14190993,18.92336436,40,40,40,18.46162574,40,18.41311521,40,16.26504639,19.38932752,16.76154047,15.92619026,17.440196,14.2288358,40,15.94116815,17.49141393,16.40989376,18.54057068,23.18495063,20.01083581,20.2596989,19.31502774,19.32994399,24.91172649,17.82103436,40,18.15768222,17.05847716,40,19.94337811,15.13999412,40
HSC_150neg_172,ST-HSC1,17.38315486,17.86017259,40,40,19.23008112,19.07367327,20.6433267,18.45287361,21.93746649,40,18.66738337,16.73793159,40,21.73349404,40,19.07413313,40,18.8770023,40,40,40,19.40033383,40,15.86500477,40,16.69946439,18.28548839,18.33200835,15.17597765,40,18.03283843,17.94061612,17.35385864,19.61484811,23.93471153,24.66132671,21.55055145,20.40377491,40,26.76880626,18.83039947,40,19.54287218,17.57380772,40,20.54004462,15.8589113,40
HSC_150neg_173,ST-HSC1,16.97572482,18.57537154,40,40,18.99255349,19.13851802,19.80257039,17.23153,40,19.73911768,20.10080649,15.11367499,40,19.74733576,17.97781964,40,20.34751263,17.69780325,40,20.73693119,40,19.07526742,40,16.91800876,20.12930027,15.72794739,17.11771423,17.12018549,14.73191317,19.55043948,16.09471729,18.35701185,16.93470285,18.99189665,40,40,40,40,40,40,18.72789886,40,20.09788723,40,40,20.80369208,14.3693862,40
HSC_150neg_174,ST-HSC1,18.15968094,18.09792074,40,40,40,19.52126257,19.85323764,16.96545509,40,40,17.76903793,15.86683178,40,17.97080306,40,40,40,18.75104823,40,18.44965961,19.74880141,17.90123518,18.4662602,16.43987145,20.0793805,15.95191504,17.52833588,40,14.73024148,40,15.4150842,18.89501822,16.49726831,40,40,21.3512971,18.07999262,19.21406046,40,40,17.84243437,40,19.60451551,18.12078428,40,20.32489593,14.15179092,40
